,actor_id,login,name,email,bio,type,followers,following,tfidf_similarity,counts_of_activity,counts_of_issue,counts_of_pull_request,counts_of_repository,counts_of_commit,counts_of_active_day,periodicity_of_activities,counts_of_connection_account,median_response_time,label
15651,433020,0,0,0,0,0,137,20,0.378178834,859,371,248,82,158,131,0.136650458,31,12296.44615,Human
15652,309908,0,0,0,0,0,235,75,0.016764812,3698,1223,1305,220,864,306,0.136648899,25,197185.5333,Human
15653,3706415,0,0,0,0,0,64,49,0.0,6123,504,2341,1230,2048,308,0.136634293,24,9315.137931,Human
15654,67663538,0,0,0,0,0,3,6,0.028848827,1339,69,114,164,992,260,0.136630286,60,17131.1,Human
15655,67764432,0,0,0,0,0,3,0,0.0,3711,201,1337,731,1435,251,0.13657259,9,3729.97619,Human
15656,7014210,0,0,0,0,0,138,15,0.014218027,4183,1153,1583,363,1080,284,0.136565847,44,31349.125,Human
15657,832092,0,0,0,0,0,14,3,0.0,627,185,223,101,118,96,0.13655941,11,24753.95745,Human
15658,36827019,0,0,0,0,0,2,1,0.024269847,1400,108,385,570,336,124,0.136558147,17,7810.288136,Human
15659,50084500,0,0,0,0,0,19,24,0.018965745,414,53,151,56,154,89,0.13655441,24,6456.809524,Human
15660,6258931,0,0,0,0,0,9,6,0.0,92,2,2,10,77,23,0.136547069,1,5895.0,Human
15661,2510864,0,0,0,0,0,223,9,0.007074228,260,15,35,41,167,27,0.136529462,6,20385.07692,Human
15662,43586052,0,0,0,0,0,37,35,0.05686487,84,22,26,13,20,22,0.136512089,2,3194.625,Human
15663,187034,0,0,0,0,0,30,5,0.0,1149,169,453,196,331,145,0.136507384,46,16286.55738,Human
15664,3930317,0,0,0,0,0,102,3,0.0,418,61,61,79,214,65,0.136500736,5,29363.0,Human
15665,16040868,0,0,0,0,0,19,1,0.0136281,1524,277,978,109,159,191,0.136490597,105,10804.94792,Human
15666,37120330,0,0,0,0,0,188,12,0.0,3637,892,1139,542,1047,272,0.136485173,17,25705.36842,Human
15667,61869,0,0,0,0,0,139,2,0.013477592,3674,327,198,382,2740,269,0.13646202,7,9232.418182,Human
15668,40514306,0,0,0,0,0,241,21,0.011922634,6037,795,1665,881,2688,318,0.136444122,65,42351.10811,Human
15669,339945,0,0,0,0,0,70,8,0.029787666,4278,297,2168,791,1021,243,0.136438792,37,1164.380952,Human
15670,5210788,0,0,0,0,0,46,3,0.03031966,792,104,334,87,267,164,0.136438666,28,8884.78125,Human
15671,13972235,0,0,0,0,0,149,0,0.073998821,156,114,3,4,35,42,0.136426859,8,10852.94,Human
15672,11916674,0,0,0,0,0,99,166,0.014798846,677,118,118,220,206,148,0.136403211,12,1833.52,Human
15673,52277783,0,0,0,0,0,1,0,0.0,561,316,158,27,60,84,0.136394765,28,3470.123457,Human
15674,5579326,0,0,0,0,0,49,22,0.02542946,3381,279,903,342,1701,235,0.136383389,8,19401.05556,Human
15675,13042488,0,0,0,0,0,73,7,0.022286268,7393,2273,2826,673,1606,352,0.136375204,165,215548.2308,Bot
15676,44044350,0,0,0,0,0,16,2,0.035158066,42,10,2,11,18,17,0.136363636,2,831.5,Bot
15677,38805255,1,0,0,1,0,1,0,0.208688323,18,13,0,0,5,8,0.136363636,1,49277.0,Bot
15678,18242866,0,0,0,0,0,3,0,0.020661821,1114,260,407,137,310,138,0.136362836,24,17214.55556,Human
15679,1330107,0,0,0,0,0,3,0,0.052206026,553,71,385,23,73,95,0.136340699,6,27932.14286,Human
15680,9282069,0,0,0,0,0,33,10,0.013728774,3537,340,1228,942,993,239,0.136335962,37,12080.66667,Human
15681,726970,0,0,0,0,0,4,0,0.0,13046,873,4758,4867,2548,311,0.136328874,22,21.5,Human
15682,177011,0,0,0,0,0,5049,20,0.010907075,7917,2521,2213,1154,1926,338,0.136323807,75,99417.5,Human
15683,4941802,0,0,0,0,0,182,5,0.0,3507,586,1022,723,1154,327,0.136293749,22,15953.4359,Human
15684,10217,0,0,0,0,0,642,11,0.015810957,1992,702,664,135,477,218,0.13627699,65,51480.52,Human
15685,1575550,0,0,0,0,0,9,1,0.0171078,7744,284,5319,784,1357,305,0.136255227,11,16089.70968,Human
15686,18193301,0,0,0,0,0,68,32,0.005710109,629,72,237,49,271,148,0.13623701,36,5701.646154,Human
15687,2676804,0,0,0,0,0,75,4,0.02003821,1750,623,469,190,463,250,0.13622322,26,33527.4902,Human
15688,3216894,0,0,0,0,0,49,81,0.020950583,1026,140,254,318,312,203,0.13620068,42,5092.298701,Human
15689,4098258,0,0,0,0,0,633,43,0.0,7710,3358,1420,281,2626,351,0.136196811,32,171075.0714,Human
15690,18707114,0,0,0,0,0,168,3,0.020254496,2639,628,728,320,914,256,0.13619613,41,29975.05085,Human
15691,3213882,0,0,0,0,0,12,4,0.462704754,1401,112,240,408,427,140,0.136189057,9,5122.096774,Human
15692,6329861,0,0,0,0,0,13,0,0.027468657,4252,97,1934,890,1329,199,0.136155238,10,994.8333333,Human
15693,1246139,0,0,0,0,0,47,9,0.02324639,1155,320,418,151,257,160,0.136137167,31,8850.459016,Human
15694,1546518,0,0,0,0,0,160,0,0.019213952,1108,291,59,143,586,186,0.136134273,11,22357.58824,Human
15695,21305616,0,0,0,0,0,4,9,0.022858818,1373,104,748,156,365,162,0.136132185,28,8356.222222,Human
15696,1508827,0,0,0,0,0,9,4,0.020515825,470,11,319,49,91,105,0.136100093,24,7340.454545,Human
15697,134745,0,0,0,0,0,717,38,0.017509602,6688,1726,2626,677,1533,301,0.136096945,224,67952.08696,Human
15698,24359,0,0,0,0,0,390,84,0.0,6515,2685,2167,191,1454,242,0.136069408,27,126607.3333,Human
15699,164324,0,0,0,0,0,101,59,0.0,8684,1100,3746,1362,2467,318,0.136061555,11,188427.0952,Human
15700,362783,0,0,0,0,0,142,110,0.0,1252,45,1036,58,112,190,0.13604002,22,24942.10526,Human
15701,1668218,0,0,0,0,0,27,13,0.014176898,1413,376,658,125,251,170,0.13602761,69,21583.36364,Human
15702,5214149,0,0,0,0,0,0,0,0.031131336,512,38,263,78,133,94,0.13601998,19,15922.5,Human
15703,20311845,0,0,0,0,0,25,8,0.0,1772,598,778,125,271,212,0.136016391,48,54394.0,Human
15704,46938494,0,0,0,0,0,19,2,0.018555316,15543,6495,953,581,7407,357,0.135999843,34,20586.9,Human
15705,3664638,0,0,0,0,0,7,6,0.0,776,72,140,457,103,124,0.135980305,9,23190.35294,Human
15706,34555296,0,0,0,0,0,311,28,0.006883594,5331,1328,570,371,2881,329,0.135972918,42,33298.42105,Human
15707,21110659,0,0,0,0,0,15,20,0.031716607,571,53,274,107,132,101,0.135968787,9,5355.038462,Human
15708,744067,0,0,0,0,0,66,9,0.0,8167,792,3219,1634,2434,310,0.135963552,31,43390.9434,Human
15709,6490813,0,0,0,0,0,73,16,0.0,1374,338,613,58,365,154,0.135958735,44,16827.21978,Human
15710,61501885,0,0,0,0,0,11,2,0.018298063,3904,319,1784,722,1039,224,0.135958375,18,22405.52778,Human
15711,3828967,0,0,0,0,0,228,173,0.026714624,5082,50,1438,1839,1738,295,0.13594661,14,43.41176471,Human
15712,12679384,0,0,0,0,0,9,1,0.0,1526,512,323,266,425,168,0.135935105,35,9011.876923,Human
15713,8453302,0,0,0,0,0,307,187,0.0,3674,158,276,926,2280,310,0.135933712,5,417.75,Human
15714,3578921,0,0,0,0,0,48,39,0.011843639,4015,431,1189,873,1521,278,0.135926115,24,27047.34375,Human
15715,3234209,0,0,0,0,0,45,30,0.016317735,2377,554,627,309,885,261,0.135922565,35,12621.41538,Human
15716,95194,0,0,0,0,0,227,21,0.0,846,143,114,162,427,199,0.13591537,34,50737.07843,Human
15717,52420572,0,0,0,0,0,2,0,0.046856022,1508,31,1140,24,311,134,0.13590746,15,39541.93333,Human
15718,51186623,0,0,0,0,0,80,0,0.024472229,3616,21,3,390,2269,297,0.135904327,1,361.3333333,Human
15719,68915948,0,0,0,0,0,1,0,0.536110624,2668,2668,0,0,0,254,0.135902105,32,6003.409091,Bot
15720,8207551,0,0,0,0,0,24,89,0.0,29,3,10,16,0,17,0.135895234,3,895.0,Bot
15721,34488718,0,0,0,0,0,1,1,0.046087032,355,88,66,89,112,68,0.135888058,167,2148.591837,Human
15722,8071073,0,0,0,0,0,241,0,0.0,1405,322,333,253,473,209,0.1358782,16,33451.78,Human
15723,3506308,0,0,0,0,0,15,3,0.0,680,94,419,58,109,157,0.1358735,43,14615.21622,Human
15724,3955437,0,0,0,0,0,13,5,0.000497331,5109,993,2173,370,1569,221,0.135864039,16,13059.4303,Human
15725,139,0,0,0,0,0,1118,9,0.0,1724,439,305,124,854,319,0.135857793,64,16883.95652,Human
15726,7147385,0,0,0,0,0,16,34,0.0,3730,311,1340,625,1429,272,0.1358099,18,25043.53846,Human
15727,1398808,0,0,0,0,0,81,40,0.0,6703,377,4466,230,1625,266,0.135808212,30,73543.6875,Human
15728,170917,0,0,0,0,0,96,254,0.031200826,479,11,11,394,52,199,0.135803224,2,13783.75,Human
15729,8724298,0,0,0,0,0,82,1,0.0,2511,919,685,207,688,281,0.135792168,59,32266.72581,Human
15730,84892012,0,0,0,0,0,4,5,0.016359574,306,47,59,54,146,65,0.135787132,17,30945.59375,Human
15731,109415,0,0,0,0,0,74,34,0.0,1404,215,684,149,353,155,0.135760273,32,13738.5,Human
15732,32585434,0,0,0,0,0,4,5,0.0,306,221,0,85,0,137,0.135752735,22,9130.546667,Human
15733,11285165,0,0,0,0,0,66,50,0.017351713,2081,418,836,200,626,252,0.13574788,56,11670.19565,Human
15734,5943521,0,0,0,0,0,158,5,0.0,519,252,0,43,220,115,0.135746682,33,25363.38636,Human
15735,7013027,0,0,0,0,0,28,6,0.0,4561,746,1618,803,1374,252,0.135745437,91,52680.09302,Human
15736,14984911,0,0,0,0,0,1337,32,0.023942207,5439,1448,1850,755,1299,309,0.135740947,51,50736.15,Human
15737,22290914,0,0,0,0,0,80,2,0.017428917,4007,2013,1696,58,240,314,0.135739903,116,129082.6389,Human
15738,29302139,0,0,0,0,0,5,0,0.686120506,1619,1550,69,0,0,315,0.135734384,184,53070.66667,Bot
15739,809335,0,0,0,0,0,22,31,0.014763642,3646,1292,1438,347,559,220,0.135731197,82,58507.05556,Human
15740,6265975,0,0,0,0,0,39,19,0.012140067,3363,564,1425,409,962,188,0.135727522,216,8078.347826,Human
15741,17681528,0,0,0,0,0,17,26,0.024583638,241,53,128,26,34,55,0.135696901,14,28808.30303,Human
15742,52534406,0,0,0,0,0,0,0,0.0,1444,81,449,502,412,159,0.135671042,13,72477.42105,Human
15743,13928957,0,0,0,0,0,114,24,0.0,6010,792,2176,850,2165,274,0.13565889,24,6378.97561,Human
15744,103882,0,0,0,0,0,4402,4,0.0,4974,1680,1428,141,1692,305,0.135649702,48,53009.82353,Human
15745,7736571,0,0,0,0,0,0,0,0.0,879,1,484,252,142,170,0.135632493,15,6.0,Human
15746,66574558,0,0,0,0,1,0,0,0.031468012,515,515,0,0,0,249,0.1356284,97,11285.0,Bot
15747,735197,0,0,0,0,0,1355,14,0.027857994,3865,313,628,402,2472,282,0.135618864,11,7187.695652,Human
15748,61594531,0,0,0,0,0,46,2,0.0,3089,233,951,661,1112,277,0.135608548,32,240.75,Human
15749,3396686,0,0,0,0,0,199,23,0.0,4133,1358,883,687,1181,339,0.135607032,113,55411.05263,Human
15750,33356041,0,0,0,0,0,6,0,0.004857983,4235,756,230,843,1802,212,0.135605664,8,45252.37037,Bot
15751,5854279,0,0,0,0,0,213,12,0.018445189,622,182,59,128,165,118,0.13556753,9,8584.578125,Human
15752,490574,0,0,0,0,0,4317,1,0.015752741,9301,2943,2777,1090,2378,354,0.135560937,52,80405.54545,Human
15753,1386526,0,0,0,0,0,24,5,0.010647085,4027,545,1188,433,1858,238,0.135558452,9,47130.33333,Human
15754,1606439,0,0,0,0,0,49,0,0.0,416,141,124,18,133,80,0.135553104,17,22198.58904,Bot
15755,1070122,0,0,0,0,0,114,182,0.0,4122,944,1938,550,647,233,0.135553101,19,23983.0,Human
15756,6549265,0,0,0,0,0,14,7,0.0,5940,1506,2336,624,1474,226,0.135546686,95,34078.42105,Human
15757,852547,0,0,0,0,0,249,0,0.0,3895,89,13,115,148,288,0.135535442,7,20041.10526,Human
15758,8838625,0,0,0,0,0,194,6,0.027800394,4062,2759,422,88,792,280,0.13549903,9,18247.76744,Human
15759,2802867,0,0,0,0,0,36,10,0.034260662,4082,72,1828,925,1255,218,0.135495019,23,1372.055556,Human
15760,5431237,0,0,0,0,0,54,10,0.017186605,997,188,634,63,112,162,0.135478125,171,11746.58065,Human
15761,681975,0,0,0,0,0,44,67,0.028066303,1005,272,195,208,272,163,0.135468509,11,76744.33333,Human
15762,28705694,0,0,0,0,0,5,4,0.008784071,441,172,31,135,103,157,0.135444313,29,10635.4026,Human
15763,35365065,0,0,0,0,0,1,5,0.027135975,4210,228,1883,408,1657,216,0.135444233,4,35574.29545,Human
15764,11748095,0,0,0,0,0,4,1,0.0,540,215,244,9,72,121,0.135432495,122,7990.283582,Human
15765,23704571,0,0,0,0,0,0,2,0.139665806,591,25,156,77,333,130,0.135429573,11,15414.0,Human
15766,2658224,0,0,0,0,0,57,11,0.0,295,93,141,34,26,77,0.135416667,26,5557.75,Human
15767,543739,0,0,0,0,0,87,1,0.01127288,5463,475,2738,724,1520,303,0.135413054,15,8506.066667,Human
15768,1596222,0,0,0,0,0,50,88,0.013599637,4186,391,1066,690,2020,280,0.135386108,23,33708.12766,Human
15769,47717887,0,0,0,0,0,1,0,0.0,146,143,2,1,0,96,0.135365899,71,27748.29825,Human
15770,4342104,0,0,0,0,0,4,0,0.068864194,136,7,9,4,116,23,0.135340939,6,3.0,Human
15771,4631538,0,0,0,0,0,3,0,0.0,545,356,119,49,21,143,0.135330503,44,3054.747475,Human
15772,175811,0,0,0,0,0,74,22,0.019658413,1777,122,1013,265,375,199,0.135323839,53,20940.58974,Human
15773,8218165,0,0,0,0,0,202,0,0.0,1766,397,608,150,611,235,0.135319859,83,18647.71667,Human
15774,5080674,0,0,0,0,0,239,0,0.020983446,130,108,0,8,14,61,0.135316857,28,11777.60377,Human
15775,3874710,0,0,0,0,0,14,3,0.027653615,10180,23,6,4997,5148,170,0.135310032,4,1051.846154,Human
15776,988268,0,0,0,0,0,4,0,0.027237723,165,46,27,14,77,35,0.135283597,15,9181.956522,Human
15777,47870387,0,0,0,0,0,4,4,0.017143901,1939,280,1240,96,323,193,0.135280812,30,26825.25,Human
15778,25517624,0,0,0,0,0,296,94,0.01119229,826,253,242,148,177,182,0.13528025,61,25746.64815,Bot
15779,5184844,0,0,0,0,0,2,1,0.022218395,1211,21,508,140,541,169,0.135255421,10,4255.9,Human
15780,534887,0,0,0,0,0,323,139,0.0,3380,242,96,1478,1529,320,0.135204356,19,46655.75,Human
15781,70410912,0,0,0,0,0,0,0,0.050737358,1896,1517,4,0,375,213,0.13518282,80,19991.25641,Human
15782,53576129,0,0,0,0,0,2,1,0.022459979,281,20,124,16,120,42,0.135175118,15,5638.1,Human
15783,588128,0,0,0,0,0,71,8,0.01062659,7024,741,2085,1634,2550,307,0.13517452,52,27612.51667,Human
15784,4450694,0,0,0,0,0,48,16,0.011124354,2085,243,1075,306,458,186,0.135162038,31,30583.46875,Human
15785,1951107,0,0,0,0,0,58,0,0.017236057,3416,3385,15,5,11,325,0.135148342,47,79081.69231,Human
15786,13769665,0,0,0,0,0,21,6,0.015775673,3729,146,2372,336,871,240,0.135123632,18,20242.4898,Human
15787,3496491,0,0,0,0,0,54,23,0.018159336,1789,277,969,153,388,221,0.135115692,33,14014.50667,Human
15788,541289,0,0,0,0,0,49,0,0.032705045,1248,265,73,162,679,186,0.135101292,36,17701.82456,Human
15789,17655898,0,0,0,0,0,3,0,0.019271692,499,27,181,78,213,79,0.135101235,13,35990.0,Human
15790,9537734,0,0,0,0,0,138,10,0.0,1495,409,677,81,325,164,0.135099708,68,15784.89552,Human
15791,1036769,0,0,0,0,0,7,0,0.042126743,273,17,102,33,121,58,0.135099648,11,95058.0,Human
15792,49088128,0,0,0,0,0,10,1,0.023283747,281,60,88,42,89,69,0.135097872,23,1185.8,Human
15793,932566,0,0,0,0,0,27,1,0.011769962,3871,704,1400,586,1173,255,0.13509096,13,26280.30556,Human
15794,1123407,0,0,0,0,0,15,0,0.0,5654,282,1902,1340,2034,270,0.135084662,168,21912.67241,Human
15795,18567700,0,0,0,0,0,21,0,0.0,5584,488,1400,2104,1592,190,0.135059515,11,62836.35294,Human
15796,8126674,0,0,0,0,0,622,197,0.021620304,1279,134,735,200,198,106,0.135022711,9,18589.44444,Human
15797,33010418,0,0,0,0,0,86,65,0.017299775,6662,1733,2672,967,1278,259,0.135018934,26,47341.13636,Human
15798,4423262,0,0,0,0,0,13,0,0.01955676,1116,152,125,196,632,223,0.13499918,75,20236.11475,Human
15799,10342015,0,0,0,0,0,7,7,0.024427098,219,17,40,34,125,42,0.134988957,8,3686.272727,Human
15800,1026101,0,0,0,0,0,51,31,0.018386793,5364,15,8,1585,3713,320,0.134988756,4,36966.75,Human
15801,21211734,0,0,0,0,0,11,3,0.006866107,3550,1250,354,701,872,195,0.13498069,16,7966.987805,Human
15802,3190405,0,0,0,0,0,95,6,0.011091346,2405,391,1463,114,433,237,0.134972434,65,22310.92537,Human
15803,1681963,0,0,0,0,0,40,11,0.02187053,1279,23,445,397,413,169,0.134967072,16,891.5384615,Human
15804,506183,0,0,0,0,0,2,0,0.020035347,1692,148,895,134,515,201,0.13493213,29,13784.9322,Human
15805,37597443,0,0,0,0,0,36,0,0.021302002,1083,205,520,154,204,168,0.134922086,39,3972.195122,Human
15806,1186214,0,0,0,0,0,39,0,0.334972265,1167,487,248,180,252,101,0.134906894,23,6329.924242,Human
15807,6959636,0,0,0,0,0,134,8,0.0,3914,338,1144,251,2172,355,0.134900966,47,8189.508197,Human
15808,11019,0,0,0,0,0,1295,0,0.0,485,188,40,51,201,138,0.134867841,18,40678.22951,Human
15809,8536543,0,0,0,0,0,8,2,0.013047251,5005,190,2059,1193,1484,257,0.134859167,14,1676.3875,Human
15810,20640975,0,0,0,0,0,33,5,0.009964384,465,18,272,38,137,115,0.134838837,10,8007.5,Human
15811,977954,0,0,0,0,0,29,7,0.019283137,881,20,133,330,398,185,0.134836675,7,85183.5,Human
15812,8505073,0,0,0,0,0,51,0,0.038653539,3762,1766,38,65,1893,276,0.13483353,24,403321.7143,Human
15813,2548998,0,0,0,0,0,72,21,0.009883262,426,9,165,141,108,50,0.134804448,3,16171.8,Human
15814,871552,0,0,0,0,0,48,42,0.020089988,1173,38,305,286,542,253,0.134794379,17,6959.0,Human
15815,1079637,0,0,0,0,0,46,32,0.01227878,282,37,101,51,92,59,0.134760577,12,26655.18182,Human
15816,5250680,0,0,0,0,0,106,0,0.0,5963,1405,1499,798,2144,292,0.134757206,39,159240.4286,Human
15817,1140553,0,0,0,0,0,499,25,0.025758165,485,129,196,82,78,74,0.13472808,9,14736.97561,Human
15818,897096,0,0,0,0,0,140,1,0.023195897,1072,217,242,196,406,161,0.134696618,13,5400.58,Bot
15819,1012459,0,0,0,0,0,41,0,0.015973569,3517,306,387,1559,1265,158,0.134659679,5,46543.925,Human
15820,46056983,1,0,0,0,0,1,1,0.185910096,214,18,159,14,23,27,0.134658834,9,31066.0,Human
15821,3982329,0,0,0,0,0,233,24,0.0,1373,433,517,105,316,208,0.134650307,81,5944.033333,Human
15822,8095629,0,0,0,0,0,3,1,0.021280394,182,7,81,22,72,44,0.134646962,11,838.1666667,Human
15823,7151923,0,0,0,0,0,85,121,0.017922148,4922,170,1518,624,2321,212,0.134626457,16,1672.975,Human
15824,50962670,0,0,0,0,0,26,30,0.0,4063,88,25,618,3280,272,0.134584562,7,9856.178571,Human
15825,6279187,0,0,0,0,0,12,5,0.031357961,2021,38,863,506,584,178,0.134577602,16,21693.73333,Human
15826,897294,0,0,0,0,0,20,4,0.022219669,1460,273,242,121,816,191,0.134575181,37,4572.619718,Human
15827,26772342,0,0,0,0,0,0,0,0.022452454,937,269,484,81,103,75,0.134560037,60,21186.53165,Human
15828,1817802,0,0,0,0,0,10,1,0.046468058,413,48,114,119,132,76,0.134557593,3,2642.48,Human
15829,41681,0,0,0,0,0,494,153,0.014829087,318,69,34,177,38,141,0.134548717,9,25351.94872,Human
15830,128338,0,0,0,0,0,176,41,0.0,8038,68,5381,1490,1098,352,0.134542416,28,5303.863636,Human
15831,10732005,0,0,0,0,0,46,0,0.02960518,3369,305,2320,189,555,285,0.13449786,67,12845.12069,Human
15832,8029687,0,0,0,0,0,36,0,0.01493871,372,36,8,48,276,230,0.134490264,7,3239.9,Human
15833,14034156,0,0,0,0,0,19,0,0.033837191,1897,603,807,90,392,210,0.134480302,63,25006.54667,Human
15834,14963836,0,0,0,0,0,1,8,0.016033936,759,59,399,109,191,134,0.134472812,22,2265.095238,Human
15835,1558043,0,0,0,0,0,287,264,0.0,4730,90,242,2885,1509,334,0.134461486,25,4021.77551,Human
15836,12520929,0,0,0,0,0,27,8,0.0,508,291,81,49,87,148,0.134450143,95,21365.45588,Human
15837,2424744,0,0,0,0,0,285,320,0.0,2869,91,1772,462,544,284,0.134417505,32,496.8064516,Human
15838,27159,0,0,0,0,0,27,6,0.0,4640,522,2477,351,1233,287,0.134416981,13,26197.76471,Human
15839,409053,0,0,0,0,0,6,31,0.0,439,63,191,47,137,68,0.134409604,22,7323.906977,Human
15840,411447,0,0,0,0,0,46,2,0.025238741,964,377,225,73,287,127,0.134409501,121,15999.86765,Human
15841,225674,0,0,0,0,0,847,7,0.015142934,8343,2310,1311,1657,3008,259,0.134402638,56,175228.96,Human
15842,4696105,0,0,0,0,0,117,0,0.011818355,1767,386,660,178,538,141,0.134382968,21,23288.77273,Human
15843,47704447,0,0,0,0,0,3,2,0.0,840,94,490,84,172,178,0.134379772,20,8667.527778,Human
15844,4188087,0,0,0,0,0,16,0,0.016143843,980,319,504,47,109,142,0.13436918,81,12745.9186,Human
15845,48933336,0,0,0,0,0,17,20,0.0,1843,126,698,191,828,191,0.134348521,29,7193.763889,Human
15846,56254806,0,0,0,0,0,1,0,0.022840612,2715,54,1863,194,604,124,0.134341569,25,8058.22,Human
15847,3830775,0,0,0,0,0,518,181,0.034981548,11261,310,131,2020,7126,280,0.134326725,10,2784.166667,Human
15848,59013559,0,0,0,0,0,2,0,0.101088552,149,140,4,2,3,71,0.134306722,42,45324.46667,Human
15849,960845,0,0,0,0,0,73,6,0.0,3920,381,1879,507,1139,225,0.134260392,31,24813.975,Human
15850,41779041,0,0,0,0,0,9,2,0.016497623,755,67,210,120,355,70,0.13425426,18,1958.5,Human
15851,1698337,0,0,0,0,0,130,46,0.022231486,7238,1138,2547,981,2427,280,0.134241767,80,33102.15556,Human
15852,72415058,0,0,0,0,0,3,0,0.031335034,2974,356,944,487,1181,208,0.134221821,22,6459.264706,Human
15853,1428812,0,0,0,0,0,33,0,0.010076278,6066,854,2801,862,1549,270,0.134208669,46,8522.852459,Human
15854,21279898,0,0,0,0,0,2,0,0.030653144,2780,142,1255,532,846,218,0.134200789,18,5752.478261,Human
15855,6758282,0,0,0,0,0,43,24,0.025239795,604,206,161,69,163,131,0.134196462,28,4093.239583,Human
15856,17293,0,0,0,0,0,194,0,0.01628873,1414,329,506,186,392,193,0.134195751,53,51044.28205,Human
15857,20171143,0,0,0,0,0,2,1,0.0,31,2,0,13,12,10,0.134190511,1,49978.0,Human
15858,4218809,0,0,0,0,0,74,23,0.0,600,226,205,47,122,139,0.134179791,53,12144.41096,Human
15859,896423,0,0,0,0,0,364,4,0.0,6913,690,2027,770,3426,268,0.134170452,85,16757.0,Human
15860,43602528,0,0,0,0,0,14,0,0.042513695,462,417,12,16,17,145,0.134168848,70,7849.230769,Human
15861,9039753,0,0,0,0,0,39,91,0.016837931,4628,692,1758,646,1530,219,0.134167111,14,38013.43182,Human
15862,48618675,0,0,0,0,0,179,46,0.014257791,2830,730,693,465,932,257,0.134164805,29,105448.875,Human
15863,512718,0,0,0,0,0,108,13,0.0,3537,53,136,985,2034,290,0.134162737,4,6171.619048,Human
15864,1962129,0,0,0,0,0,59,66,0.085828464,48,7,2,23,13,25,0.134146341,3,37513.0,Human
15865,1633958,0,0,0,0,0,5,0,0.0,3458,373,670,935,1200,234,0.134121528,8,14338.3913,Human
15866,37168047,0,0,0,0,0,0,6,0.0,544,38,98,70,338,124,0.134101843,23,41702.67857,Human
15867,182036,0,0,0,0,0,51,3,0.0,409,67,12,166,161,164,0.134095288,9,14517.78947,Bot
15868,37420160,0,0,0,0,0,15,22,0.01783666,2006,247,927,286,545,214,0.13409029,50,18679.15789,Human
15869,18540209,0,0,0,0,0,5,0,0.014581377,692,79,342,47,224,107,0.134086251,18,9544.614035,Human
15870,505230,0,0,0,0,0,217,69,0.018426874,2524,2102,216,87,113,215,0.134076581,62,158034.0,Human
15871,43493071,0,0,0,0,0,30,0,0.01195485,523,134,165,63,160,135,0.134023958,31,2354.1375,Human
15872,7963804,0,0,0,0,0,68,20,0.0,569,273,117,44,135,144,0.134021505,28,2579.534884,Human
15873,10010900,0,0,0,0,0,235,108,0.013138606,270,14,10,187,58,134,0.134013475,3,5910.125,Bot
15874,45216704,0,0,0,0,0,9,0,0.0,1251,168,620,78,385,171,0.13400542,55,18201.43103,Human
15875,2003111,0,0,0,0,0,6,0,0.0,4403,165,1367,928,1942,296,0.133977681,52,7969.207547,Human
15876,20724914,0,0,0,0,0,78,7,0.014553757,6281,1197,1422,1121,2526,321,0.133964584,62,8979.558824,Human
15877,5493666,0,0,0,0,0,61,42,0.018446412,9599,2310,4242,821,2156,330,0.13390995,89,128869.8519,Human
15878,1935069,0,0,0,0,0,125,0,0.02501719,4329,224,1964,617,1518,355,0.133900184,13,7573.6,Human
15879,3097461,0,0,0,0,0,97,0,0.0,9165,1809,5181,751,1419,329,0.133894117,57,30844.07895,Human
15880,44300735,0,0,0,0,0,9,3,0.057858267,723,212,243,68,200,164,0.133888251,38,4537.395062,Human
15881,1102934,0,0,0,0,0,32,0,0.017662139,4935,542,2077,621,1524,188,0.133876632,19,8680.310345,Human
